age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,feature_1,feature_2,feature_3,feature_4,feature_5,y
41,self-employed,married,professional.course,unknown,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1.3874,42.8872,vg10,lv1,fn65,yes
24,unknown,single,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1.3874,25.8872,vg2,lv1,fn77,yes
29,admin.,single,university.degree,no,yes,no,telephone,jul,thu,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,12.3984,41.8872,vg2,lv1,fn2,no
31,technician,married,professional.course,no,yes,no,cellular,jun,tue,2,3,1,success,-1.7,94.055,-39.8,0.723,4991.6,668.0531,33.8872,vg3,lv21,fn14,yes
44,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,45.8872,vg10,lv1,fn38,no
38,management,married,unknown,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,1.3874,39.8872,vg4,lv1,fn44,no
49,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,50.8872,vg5,lv1,fn2,no
58,housemaid,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,2.3884,60.8872,vg1,lv1,fn35,yes
33,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,3.3894,36.8872,vg3,lv1,fn20,yes
45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,3.3894,48.8872,vg6,lv1,fn7,no
28,technician,single,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,2.3884,30.8872,vg2,lv1,fn29,no
41,technician,married,professional.course,no,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,2.3884,43.8872,vg10,lv1,fn14,no
27,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,3,3,success,-1.7,94.027,-38.3,0.905,4991.6,670.0531,29.8872,vg2,lv5,fn2,yes
45,services,married,high.school,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,46.8872,vg10,lv1,fn6,no
46,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,47.8872,vg10,lv1,fn7,no
31,technician,single,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2.3884,33.8872,vg11,lv1,fn21,no
38,technician,married,university.degree,no,yes,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,6.3924,44.8872,vg4,lv1,fn21,yes
54,admin.,divorced,high.school,no,no,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1.3874,55.8872,vg5,lv1,fn4,no
42,management,married,university.degree,unknown,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,2.3884,44.8872,vg10,lv1,fn10,no
36,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,40.8872,vg4,lv1,fn38,no
46,technician,married,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1.3874,47.8872,vg10,lv1,fn29,no
54,housemaid,married,basic.4y,unknown,no,no,telephone,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,6.3924,60.8872,vg1,lv1,fn35,no
27,technician,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1.3874,28.8872,vg7,lv1,fn21,no
40,services,divorced,basic.9y,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,2.3884,42.8872,vg14,lv1,fn40,no
34,technician,divorced,professional.course,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,3.3894,37.8872,vg12,lv1,fn14,no
31,technician,single,professional.course,unknown,no,no,telephone,aug,thu,14,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,14.4004,45.8872,vg11,lv1,fn14,no
44,admin.,married,university.degree,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1.3874,45.8872,vg10,lv1,fn2,no
40,technician,married,basic.9y,no,yes,no,cellular,nov,mon,2,999,3,failure,-1.1,94.767,-50.8,1.048,4963.6,5.3884,42.8872,vg4,lv24,fn24,no
44,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,45.8872,vg10,lv1,fn35,no
28,admin.,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,2.3884,30.8872,vg7,lv1,fn4,no
50,technician,married,professional.course,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,3.3894,53.8872,vg1,lv1,fn14,no
59,technician,divorced,professional.course,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,60.8872,vg5,lv1,fn14,yes
38,student,divorced,unknown,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,3.3894,41.8872,vg14,lv1,fn56,no
54,technician,married,basic.9y,no,no,no,cellular,nov,tue,2,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,3.3884,56.8872,vg1,lv2,fn24,yes
73,retired,married,university.degree,no,no,no,telephone,aug,mon,4,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,4.3904,77.8872,vg1,lv1,fn36,no
37,unemployed,married,professional.course,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1.3874,38.8872,vg4,lv1,fn66,no
34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,3.3894,37.8872,vg3,lv1,fn38,no
50,admin.,married,high.school,unknown,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1.3874,51.8872,vg1,lv1,fn4,no
48,technician,divorced,university.degree,no,yes,yes,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,7.3934,55.8872,vg6,lv1,fn21,no
20,student,single,unknown,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.749,-34.6,0.6459999999999999,5008.7,3.3894,23.8872,vg2,lv1,fn56,no
36,technician,single,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,37.8872,vg8,lv1,fn14,no
45,unknown,unknown,unknown,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1.3874,46.8872,vg19,lv1,fn55,yes
30,services,married,professional.course,unknown,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,33.8872,vg7,lv1,fn54,no
32,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1.3874,33.8872,vg3,lv1,fn7,no
53,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1.3874,54.8872,vg1,lv1,fn7,no
40,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,42.8872,vg4,lv1,fn38,no
30,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1.3874,31.8872,vg7,lv1,fn7,no
37,management,married,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1.3874,38.8872,vg4,lv1,fn15,no
39,management,married,university.degree,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,3.3894,42.8872,vg4,lv1,fn10,no
39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,2.3884,41.8872,vg4,lv1,fn13,no
49,technician,married,professional.course,unknown,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,51.8872,vg1,lv1,fn14,no
44,management,married,unknown,no,no,no,telephone,apr,tue,2,999,1,failure,-1.8,93.749,-34.6,0.6459999999999999,5008.7,3.3884,46.8872,vg10,lv2,fn44,yes
53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,55.8872,vg5,lv1,fn14,no
23,student,single,high.school,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1.3874,24.8872,vg2,lv1,fn19,yes
29,admin.,married,high.school,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2.3884,31.8872,vg7,lv1,fn4,no
49,management,married,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1.3874,50.8872,vg1,lv1,fn10,no
39,admin.,married,university.degree,no,no,no,cellular,apr,mon,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,5.3894,42.8872,vg4,lv7,fn2,no
37,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,41.8872,vg4,lv1,fn13,no
30,admin.,married,university.degree,no,yes,no,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,5.3914,35.8872,vg7,lv1,fn2,no
37,blue-collar,married,unknown,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,3.3894,40.8872,vg4,lv1,fn33,no
31,student,single,university.degree,no,no,no,cellular,aug,tue,4,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,669.0531,35.8872,vg11,lv10,fn16,yes
34,admin.,single,high.school,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,37.8872,vg11,lv1,fn4,no
25,student,single,high.school,no,no,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.8690000000000001,5076.2,1.3874,26.8872,vg2,lv1,fn19,no
57,blue-collar,married,basic.9y,unknown,yes,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,2.3884,59.8872,vg1,lv1,fn7,no
49,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,2.3884,51.8872,vg1,lv1,fn7,no
34,admin.,single,professional.course,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1.3874,35.8872,vg11,lv1,fn26,no
26,admin.,married,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,2.3884,28.8872,vg7,lv1,fn4,no
24,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,25.8872,vg7,lv1,fn2,no
29,admin.,single,high.school,no,yes,no,cellular,may,wed,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,8.3934,36.8872,vg2,lv2,fn4,yes
45,admin.,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,47.8872,vg10,lv1,fn45,no
50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,5.3914,55.8872,vg1,lv1,fn13,no
39,technician,married,basic.9y,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1.3874,40.8872,vg4,lv1,fn24,no
56,admin.,divorced,unknown,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,58.8872,vg5,lv1,fn8,no
48,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1,6,3,success,-1.1,94.767,-50.8,1.05,4963.6,170.0531,49.8872,vg10,lv25,fn2,yes
30,unemployed,single,high.school,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,1.3874,31.8872,vg2,lv1,fn22,no
42,technician,married,professional.course,no,yes,yes,cellular,oct,mon,1,6,1,success,-1.1,94.601,-49.5,1.0,4963.6,168.0531,43.8872,vg10,lv8,fn14,yes
47,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,2.3884,49.8872,vg10,lv1,fn7,no
31,admin.,single,basic.9y,no,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,4.3904,35.8872,vg11,lv1,fn45,yes
30,technician,single,professional.course,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2.3874,31.8872,vg2,lv2,fn14,no
25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,18,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,18.4044,43.8872,vg2,lv1,fn45,no
52,admin.,single,university.degree,no,no,yes,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1.3874,53.8872,vg15,lv1,fn2,no
35,admin.,single,high.school,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,39.8872,vg11,lv1,fn4,no
22,blue-collar,single,basic.9y,no,yes,yes,telephone,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,10.3964,32.8872,vg2,lv1,fn7,no
32,technician,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,33.8872,vg11,lv1,fn21,no
32,technician,single,high.school,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1.3874,33.8872,vg11,lv1,fn29,no
29,student,single,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,30.8872,vg2,lv1,fn16,no
31,technician,single,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1.3874,32.8872,vg11,lv1,fn21,no
41,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,2.3884,43.8872,vg10,lv1,fn13,no
55,technician,divorced,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1.3874,56.8872,vg5,lv1,fn21,no
68,retired,divorced,high.school,no,yes,yes,cellular,jul,wed,1,3,1,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6,334.7197,69.8872,vg5,lv21,fn23,yes
50,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,52.8872,vg15,lv1,fn13,no
34,entrepreneur,married,high.school,unknown,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,4.3904,38.8872,vg3,lv1,fn57,no
26,admin.,single,high.school,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,27.8872,vg2,lv1,fn4,no
53,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1.3874,54.8872,vg1,lv1,fn4,no
21,admin.,single,basic.9y,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,22.8872,vg2,lv1,fn45,no
55,admin.,married,professional.course,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,4.3904,59.8872,vg1,lv1,fn26,no
30,technician,divorced,basic.9y,no,yes,yes,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1.3874,31.8872,vg13,lv1,fn24,no
24,technician,married,professional.course,no,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1.3874,25.8872,vg7,lv1,fn14,no
39,unemployed,married,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1.3874,40.8872,vg4,lv1,fn3,no
47,admin.,married,university.degree,unknown,unknown,unknown,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,3.3894,50.8872,vg10,lv1,fn2,no
40,blue-collar,married,basic.9y,no,no,yes,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,2.3884,42.8872,vg4,lv1,fn7,yes
39,blue-collar,divorced,high.school,unknown,no,yes,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,3.3884,41.8872,vg14,lv2,fn17,no
36,entrepreneur,married,high.school,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,2.3874,37.8872,vg4,lv2,fn57,no
29,admin.,single,university.degree,unknown,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,3.3894,32.8872,vg2,lv1,fn2,no
56,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1.3874,57.8872,vg1,lv1,fn20,no
40,blue-collar,married,high.school,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,42.8872,vg4,lv1,fn17,no
40,admin.,divorced,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,43.8872,vg14,lv1,fn2,no
79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,668.0531,81.8872,vg1,lv21,fn1,yes
44,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1.3874,45.8872,vg10,lv1,fn7,no
56,technician,married,professional.course,no,no,no,cellular,jul,mon,2,999,1,failure,-1.7,94.215,-40.3,0.87,4991.6,3.3884,58.8872,vg1,lv2,fn14,yes
41,admin.,single,high.school,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,2.3884,43.8872,vg9,lv1,fn4,no
44,services,married,high.school,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,3.3894,47.8872,vg10,lv1,fn6,no
45,services,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,47.8872,vg10,lv1,fn6,no
70,retired,divorced,university.degree,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,1.3874,71.8872,vg5,lv1,fn36,yes
30,housemaid,married,basic.6y,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,5.3914,35.8872,vg7,lv1,fn58,no
37,services,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,1.3874,38.8872,vg4,lv1,fn6,no
62,technician,married,unknown,no,no,no,cellular,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,1.3874,63.8872,vg1,lv1,fn47,no
38,admin.,married,high.school,unknown,yes,yes,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2.3884,40.8872,vg4,lv1,fn4,no
38,technician,single,high.school,no,yes,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,6.3924,44.8872,vg8,lv1,fn29,no
62,technician,married,unknown,no,no,yes,cellular,jul,mon,2,6,1,success,-1.7,94.215,-40.3,0.8270000000000001,4991.6,334.7197,64.8872,vg1,lv8,fn47,no
35,technician,single,professional.course,no,no,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,6.3924,41.8872,vg11,lv1,fn14,no
35,technician,married,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,3.3894,38.8872,vg3,lv1,fn21,no
27,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1.3874,28.8872,vg2,lv1,fn38,no
30,blue-collar,single,unknown,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1.3874,31.8872,vg2,lv1,fn33,no
54,admin.,married,high.school,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,1.3874,55.8872,vg1,lv1,fn4,no
36,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,37.8872,vg4,lv1,fn2,no
46,admin.,single,university.degree,no,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,47.8872,vg9,lv1,fn2,no
33,blue-collar,single,basic.4y,no,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,3.3884,35.8872,vg11,lv2,fn13,no
52,admin.,married,university.degree,no,yes,yes,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,2.3884,54.8872,vg1,lv1,fn2,yes
32,technician,married,professional.course,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1.3874,33.8872,vg3,lv1,fn14,no
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,42.8872,vg10,lv1,fn13,no
56,retired,married,basic.4y,unknown,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,60.8872,vg1,lv1,fn1,no
48,unemployed,single,basic.9y,no,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,501.3864,49.8872,vg9,lv16,fn5,yes
31,admin.,single,university.degree,no,no,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,3.3894,34.8872,vg11,lv1,fn2,no
42,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,43.8872,vg10,lv1,fn13,no
31,management,married,university.degree,no,no,no,cellular,aug,mon,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,11.3974,42.8872,vg3,lv1,fn10,no
36,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1.3874,37.8872,vg8,lv1,fn7,no
39,management,married,basic.6y,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,40.8872,vg4,lv1,fn78,no
42,admin.,married,university.degree,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,2.3884,44.8872,vg10,lv1,fn2,no
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,7.3934,36.8872,vg2,lv1,fn2,no
34,entrepreneur,single,professional.course,no,yes,no,telephone,jun,mon,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,8.3944,42.8872,vg11,lv1,fn67,no
39,admin.,married,high.school,no,no,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.7709999999999999,5017.5,2.3884,41.8872,vg4,lv1,fn4,no
37,technician,married,high.school,unknown,yes,yes,telephone,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,2.3884,39.8872,vg4,lv1,fn29,no
34,admin.,married,university.degree,no,yes,no,telephone,jul,thu,3,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,3.3894,37.8872,vg3,lv1,fn2,no
37,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,3.3894,40.8872,vg4,lv1,fn38,no
30,blue-collar,single,high.school,no,no,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,3.3884,32.8872,vg2,lv2,fn17,no
32,services,married,high.school,no,no,no,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1.3874,33.8872,vg3,lv1,fn6,no
56,services,married,high.school,no,no,no,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,7.3934,63.8872,vg1,lv1,fn6,no
37,self-employed,married,professional.course,unknown,yes,no,telephone,may,fri,13,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,13.3994,50.8872,vg4,lv1,fn65,no
36,self-employed,divorced,university.degree,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,2.3884,38.8872,vg14,lv1,fn37,no
50,self-employed,married,high.school,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,6.3924,56.8872,vg1,lv1,fn12,no
30,management,married,university.degree,no,yes,no,cellular,mar,mon,3,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,3.3894,33.8872,vg7,lv1,fn10,no
